,precipitation,Date
26082,0.4,28/09/2020 16:30
26083,0.35,28/09/2020 16:45
26084,0.3,28/09/2020 17:00
26085,0.275,28/09/2020 17:15
26086,0.25,28/09/2020 17:30
26087,0.225,28/09/2020 17:45
26088,0.2,28/09/2020 18:00
26089,0.275,28/09/2020 18:15
26090,0.35,28/09/2020 18:30
26091,0.425,28/09/2020 18:45
26092,0.5,28/09/2020 19:00
26093,0.475,28/09/2020 19:15
26094,0.45,28/09/2020 19:30
26095,0.425,28/09/2020 19:45
26096,0.4,28/09/2020 20:00
26097,0.325,28/09/2020 20:15
26098,0.25,28/09/2020 20:30
26099,0.175,28/09/2020 20:45
26100,0.1,28/09/2020 21:00
26101,0.075,28/09/2020 21:15
26102,0.05,28/09/2020 21:30
26103,0.025,28/09/2020 21:45
26104,0,28/09/2020 22:00
26105,0,28/09/2020 22:15
26106,0,28/09/2020 22:30
26107,0,28/09/2020 22:45
26108,0,28/09/2020 23:00
26109,0,28/09/2020 23:15
26110,0,28/09/2020 23:30
26111,0,28/09/2020 23:45
26112,0,29/09/2020 00:00
26113,0,29/09/2020 00:15
26114,0,29/09/2020 00:30
26115,0,29/09/2020 00:45
26116,0,29/09/2020 01:00
26117,0,29/09/2020 01:15
26118,0,29/09/2020 01:30
26119,0,29/09/2020 01:45
26120,0,29/09/2020 02:00
26121,0,29/09/2020 02:15
26122,0,29/09/2020 02:30
26123,0,29/09/2020 02:45
26124,0,29/09/2020 03:00
26125,0,29/09/2020 03:15
26126,0,29/09/2020 03:30
26127,0,29/09/2020 03:45
26128,0,29/09/2020 04:00
26129,0,29/09/2020 04:15
26130,0,29/09/2020 04:30
26131,0,29/09/2020 04:45
26132,0,29/09/2020 05:00
26133,0,29/09/2020 05:15
26134,0,29/09/2020 05:30
26135,0,29/09/2020 05:45
26136,0,29/09/2020 06:00
26137,0,29/09/2020 06:15
26138,0,29/09/2020 06:30
26139,0,29/09/2020 06:45
26140,0,29/09/2020 07:00
26141,0,29/09/2020 07:15
26142,0,29/09/2020 07:30
26143,0,29/09/2020 07:45
26144,0,29/09/2020 08:00
26145,0,29/09/2020 08:15
26146,0,29/09/2020 08:30
26147,0,29/09/2020 08:45
26148,0,29/09/2020 09:00
26149,0,29/09/2020 09:15
26150,0,29/09/2020 09:30
26151,0,29/09/2020 09:45
26152,0,29/09/2020 10:00
26153,0,29/09/2020 10:15
26154,0,29/09/2020 10:30
26155,0,29/09/2020 10:45
26156,0,29/09/2020 11:00
26157,0,29/09/2020 11:15
26158,0,29/09/2020 11:30
26159,0,29/09/2020 11:45
26160,0,29/09/2020 12:00
26161,0,29/09/2020 12:15
26162,0,29/09/2020 12:30
26163,0,29/09/2020 12:45
26164,0,29/09/2020 13:00
26165,0,29/09/2020 13:15
26166,0,29/09/2020 13:30
26167,0,29/09/2020 13:45
26168,0,29/09/2020 14:00
26169,0.025,29/09/2020 14:15
26170,0.05,29/09/2020 14:30
26171,0.075,29/09/2020 14:45
26172,0.1,29/09/2020 15:00
26173,0.075,29/09/2020 15:15
26174,0.05,29/09/2020 15:30
26175,0.025,29/09/2020 15:45
26176,0,29/09/2020 16:00
26177,0.025,29/09/2020 16:15
26178,0.05,29/09/2020 16:30
26179,0.075,29/09/2020 16:45
26180,0.1,29/09/2020 17:00
26181,0.075,29/09/2020 17:15
26182,0.05,29/09/2020 17:30
26183,0.025,29/09/2020 17:45
26184,0,29/09/2020 18:00
26185,0.05,29/09/2020 18:15
26186,0.1,29/09/2020 18:30
26187,0.15,29/09/2020 18:45
26188,0.2,29/09/2020 19:00
26189,0.15,29/09/2020 19:15
26190,0.1,29/09/2020 19:30
26191,0.05,29/09/2020 19:45
26192,0,29/09/2020 20:00
26193,0,29/09/2020 20:15
26194,0,29/09/2020 20:30
26195,0,29/09/2020 20:45
26196,0,29/09/2020 21:00
26197,0,29/09/2020 21:15
26198,0,29/09/2020 21:30
26199,0,29/09/2020 21:45
26200,0,29/09/2020 22:00
26201,0,29/09/2020 22:15
26202,0,29/09/2020 22:30
26203,0,29/09/2020 22:45
26204,0,29/09/2020 23:00
26205,0,29/09/2020 23:15
26206,0,29/09/2020 23:30
26207,0,29/09/2020 23:45
26208,0,30/09/2020 00:00
26209,0,30/09/2020 00:15
26210,0,30/09/2020 00:30
26211,0,30/09/2020 00:45
26212,0,30/09/2020 01:00
26213,0,30/09/2020 01:15
26214,0,30/09/2020 01:30
26215,0,30/09/2020 01:45
26216,0,30/09/2020 02:00
26217,0,30/09/2020 02:15
26218,0,30/09/2020 02:30
26219,0,30/09/2020 02:45
26220,0,30/09/2020 03:00
26221,0,30/09/2020 03:15
26222,0,30/09/2020 03:30
26223,0,30/09/2020 03:45
26224,0,30/09/2020 04:00
26225,0,30/09/2020 04:15
26226,0,30/09/2020 04:30
26227,0,30/09/2020 04:45
26228,0,30/09/2020 05:00
26229,0,30/09/2020 05:15
26230,0,30/09/2020 05:30
26231,0,30/09/2020 05:45
26232,0,30/09/2020 06:00
26233,0,30/09/2020 06:15
26234,0,30/09/2020 06:30
26235,0,30/09/2020 06:45
26236,0,30/09/2020 07:00
26237,0,30/09/2020 07:15
26238,0,30/09/2020 07:30
26239,0,30/09/2020 07:45
26240,0,30/09/2020 08:00
26241,0,30/09/2020 08:15
26242,0,30/09/2020 08:30
26243,0,30/09/2020 08:45
26244,0,30/09/2020 09:00
26245,0,30/09/2020 09:15
26246,0,30/09/2020 09:30
26247,0,30/09/2020 09:45
26248,0,30/09/2020 10:00
26249,0,30/09/2020 10:15
26250,0,30/09/2020 10:30
26251,0,30/09/2020 10:45
26252,0,30/09/2020 11:00
26253,0,30/09/2020 11:15
26254,0,30/09/2020 11:30
26255,0,30/09/2020 11:45
26256,0,30/09/2020 12:00
26257,0,30/09/2020 12:15
26258,0,30/09/2020 12:30
26259,0,30/09/2020 12:45
26260,0,30/09/2020 13:00
26261,0,30/09/2020 13:15
26262,0,30/09/2020 13:30
26263,0,30/09/2020 13:45
26264,0,30/09/2020 14:00
26265,0,30/09/2020 14:15
26266,0,30/09/2020 14:30
26267,0,30/09/2020 14:45
26268,0,30/09/2020 15:00
26269,0,30/09/2020 15:15
26270,0,30/09/2020 15:30
26271,0,30/09/2020 15:45
26272,0,30/09/2020 16:00
26273,0,30/09/2020 16:15
26274,0,30/09/2020 16:30
26275,0,30/09/2020 16:45
26276,0,30/09/2020 17:00
26277,0,30/09/2020 17:15
26278,0,30/09/2020 17:30
26279,0,30/09/2020 17:45
26280,0,30/09/2020 18:00
26281,0,30/09/2020 18:15
26282,0,30/09/2020 18:30
26283,0,30/09/2020 18:45
26284,0,30/09/2020 19:00
26285,0,30/09/2020 19:15
26286,0,30/09/2020 19:30
26287,0,30/09/2020 19:45
26288,0,30/09/2020 20:00
26289,0,30/09/2020 20:15
26290,0,30/09/2020 20:30
26291,0,30/09/2020 20:45
26292,0,30/09/2020 21:00
26293,0,30/09/2020 21:15
26294,0,30/09/2020 21:30
26295,0,30/09/2020 21:45
26296,0,30/09/2020 22:00
26297,0,30/09/2020 22:15
26298,0,30/09/2020 22:30
26299,0,30/09/2020 22:45
26300,0,30/09/2020 23:00
26301,0.025,30/09/2020 23:15
26302,0.05,30/09/2020 23:30
26303,0.075,30/09/2020 23:45
26304,0.1,01/10/2020 00:00
26305,0.125,01/10/2020 00:15
26306,0.15,01/10/2020 00:30
26307,0.175,01/10/2020 00:45
26308,0.2,01/10/2020 01:00
26309,0.175,01/10/2020 01:15
26310,0.15,01/10/2020 01:30
26311,0.125,01/10/2020 01:45
26312,0.1,01/10/2020 02:00
26313,0.2,01/10/2020 02:15
26314,0.3,01/10/2020 02:30
26315,0.4,01/10/2020 02:45
26316,0.5,01/10/2020 03:00
26317,0.5,01/10/2020 03:15
26318,0.5,01/10/2020 03:30
26319,0.5,01/10/2020 03:45
26320,0.5,01/10/2020 04:00
26321,0.5,01/10/2020 04:15
26322,0.5,01/10/2020 04:30
26323,0.5,01/10/2020 04:45
26324,0.5,01/10/2020 05:00
26325,0.5,01/10/2020 05:15
26326,0.5,01/10/2020 05:30
26327,0.5,01/10/2020 05:45
26328,0.5,01/10/2020 06:00
26329,0.55,01/10/2020 06:15
26330,0.6,01/10/2020 06:30
26331,0.65,01/10/2020 06:45
26332,0.7,01/10/2020 07:00
26333,0.725,01/10/2020 07:15
26334,0.75,01/10/2020 07:30
26335,0.775,01/10/2020 07:45
26336,0.8,01/10/2020 08:00
26337,0.75,01/10/2020 08:15
26338,0.7,01/10/2020 08:30
26339,0.65,01/10/2020 08:45
26340,0.6,01/10/2020 09:00
26341,0.575,01/10/2020 09:15
26342,0.55,01/10/2020 09:30
26343,0.525,01/10/2020 09:45
26344,0.5,01/10/2020 10:00
26345,0.425,01/10/2020 10:15
26346,0.35,01/10/2020 10:30
26347,0.275,01/10/2020 10:45
26348,0.2,01/10/2020 11:00
26349,0.75,01/10/2020 11:15
26350,1.3,01/10/2020 11:30
26351,1.85,01/10/2020 11:45
26352,2.4,01/10/2020 12:00
26353,2.075,01/10/2020 12:15
26354,1.75,01/10/2020 12:30
26355,1.425,01/10/2020 12:45
26356,1.1,01/10/2020 13:00
26357,0.925,01/10/2020 13:15
26358,0.75,01/10/2020 13:30
26359,0.575,01/10/2020 13:45
26360,0.4,01/10/2020 14:00
26361,0.625,01/10/2020 14:15
26362,0.85,01/10/2020 14:30
26363,1.075,01/10/2020 14:45
26364,1.3,01/10/2020 15:00
26365,1.05,01/10/2020 15:15
26366,0.8,01/10/2020 15:30
26367,0.55,01/10/2020 15:45
26368,0.3,01/10/2020 16:00
26369,0.225,01/10/2020 16:15
26370,0.15,01/10/2020 16:30
26371,0.075,01/10/2020 16:45
26372,0,01/10/2020 17:00
26373,0,01/10/2020 17:15
26374,0,01/10/2020 17:30
26375,0,01/10/2020 17:45
26376,0,01/10/2020 18:00
26377,0,01/10/2020 18:15
26378,0,01/10/2020 18:30
26379,0,01/10/2020 18:45
26380,0,01/10/2020 19:00
26381,0,01/10/2020 19:15
26382,0,01/10/2020 19:30
26383,0,01/10/2020 19:45
26384,0,01/10/2020 20:00
26385,0,01/10/2020 20:15
26386,0,01/10/2020 20:30
26387,0,01/10/2020 20:45
26388,0,01/10/2020 21:00
26389,0,01/10/2020 21:15
26390,0,01/10/2020 21:30
26391,0,01/10/2020 21:45
26392,0,01/10/2020 22:00
26393,0,01/10/2020 22:15
26394,0,01/10/2020 22:30
26395,0,01/10/2020 22:45
26396,0,01/10/2020 23:00
26397,0,01/10/2020 23:15
26398,0,01/10/2020 23:30
26399,0,01/10/2020 23:45
26400,0,02/10/2020 00:00
26401,0,02/10/2020 00:15
26402,0,02/10/2020 00:30
26403,0,02/10/2020 00:45
26404,0,02/10/2020 01:00
26405,0,02/10/2020 01:15
26406,0,02/10/2020 01:30
26407,0,02/10/2020 01:45
26408,0,02/10/2020 02:00
26409,0,02/10/2020 02:15
26410,0,02/10/2020 02:30
26411,0,02/10/2020 02:45
26412,0,02/10/2020 03:00
26413,0,02/10/2020 03:15
26414,0,02/10/2020 03:30
26415,0,02/10/2020 03:45
26416,0,02/10/2020 04:00
26417,0.025,02/10/2020 04:15
26418,0.05,02/10/2020 04:30
26419,0.075,02/10/2020 04:45
26420,0.1,02/10/2020 05:00
26421,0.1,02/10/2020 05:15
26422,0.1,02/10/2020 05:30
26423,0.1,02/10/2020 05:45
26424,0.1,02/10/2020 06:00
26425,0.175,02/10/2020 06:15
26426,0.25,02/10/2020 06:30
26427,0.325,02/10/2020 06:45
26428,0.4,02/10/2020 07:00
26429,0.375,02/10/2020 07:15
26430,0.35,02/10/2020 07:30
26431,0.325,02/10/2020 07:45
26432,0.3,02/10/2020 08:00
26433,0.275,02/10/2020 08:15
26434,0.25,02/10/2020 08:30
26435,0.225,02/10/2020 08:45
26436,0.2,02/10/2020 09:00
26437,0.225,02/10/2020 09:15
26438,0.25,02/10/2020 09:30
26439,0.275,02/10/2020 09:45
26440,0.3,02/10/2020 10:00
26441,0.3,02/10/2020 10:15
26442,0.3,02/10/2020 10:30
26443,0.3,02/10/2020 10:45
26444,0.3,02/10/2020 11:00
26445,0.275,02/10/2020 11:15
26446,0.25,02/10/2020 11:30
26447,0.225,02/10/2020 11:45
26448,0.2,02/10/2020 12:00
26449,0.275,02/10/2020 12:15
26450,0.35,02/10/2020 12:30
26451,0.425,02/10/2020 12:45
26452,0.5,02/10/2020 13:00
26453,0.45,02/10/2020 13:15
26454,0.4,02/10/2020 13:30
26455,0.35,02/10/2020 13:45
26456,0.3,02/10/2020 14:00
26457,0.375,02/10/2020 14:15
26458,0.45,02/10/2020 14:30
26459,0.525,02/10/2020 14:45
26460,0.6,02/10/2020 15:00
26461,0.725,02/10/2020 15:15
26462,0.85,02/10/2020 15:30
26463,0.975,02/10/2020 15:45
26464,1.1,02/10/2020 16:00
26465,1.125,02/10/2020 16:15
26466,1.15,02/10/2020 16:30
26467,1.175,02/10/2020 16:45
26468,1.2,02/10/2020 17:00
26469,1.225,02/10/2020 17:15
26470,1.25,02/10/2020 17:30
26471,1.275,02/10/2020 17:45
26472,1.3,02/10/2020 18:00
26473,1.075,02/10/2020 18:15
26474,0.85,02/10/2020 18:30
26475,0.625,02/10/2020 18:45
26476,0.4,02/10/2020 19:00
26477,0.35,02/10/2020 19:15
26478,0.3,02/10/2020 19:30
26479,0.25,02/10/2020 19:45
26480,0.2,02/10/2020 20:00
26481,0.55,02/10/2020 20:15
26482,0.9,02/10/2020 20:30
26483,1.25,02/10/2020 20:45
26484,1.6,02/10/2020 21:00
26485,1.35,02/10/2020 21:15
26486,1.1,02/10/2020 21:30
26487,0.85,02/10/2020 21:45
26488,0.6,02/10/2020 22:00
26489,0.475,02/10/2020 22:15
26490,0.35,02/10/2020 22:30
26491,0.225,02/10/2020 22:45
26492,0.1,02/10/2020 23:00
26493,0.15,02/10/2020 23:15
26494,0.2,02/10/2020 23:30
26495,0.25,02/10/2020 23:45
26496,0.3,03/10/2020 00:00
26497,0.375,03/10/2020 00:15
26498,0.45,03/10/2020 00:30
26499,0.525,03/10/2020 00:45
26500,0.6,03/10/2020 01:00
26501,0.6,03/10/2020 01:15
26502,0.6,03/10/2020 01:30
26503,0.6,03/10/2020 01:45
26504,0.6,03/10/2020 02:00
26505,0.75,03/10/2020 02:15
26506,0.9,03/10/2020 02:30
26507,1.05,03/10/2020 02:45
26508,1.2,03/10/2020 03:00
26509,1.25,03/10/2020 03:15
26510,1.3,03/10/2020 03:30
26511,1.35,03/10/2020 03:45
26512,1.4,03/10/2020 04:00
26513,1.225,03/10/2020 04:15
26514,1.05,03/10/2020 04:30
26515,0.875,03/10/2020 04:45
26516,0.7,03/10/2020 05:00
26517,0.575,03/10/2020 05:15
26518,0.45,03/10/2020 05:30
26519,0.325,03/10/2020 05:45
26520,0.2,03/10/2020 06:00
26521,0.325,03/10/2020 06:15
26522,0.45,03/10/2020 06:30
26523,0.575,03/10/2020 06:45
26524,0.7,03/10/2020 07:00
26525,0.625,03/10/2020 07:15
26526,0.55,03/10/2020 07:30
26527,0.475,03/10/2020 07:45
26528,0.4,03/10/2020 08:00
26529,0.375,03/10/2020 08:15
26530,0.35,03/10/2020 08:30
26531,0.325,03/10/2020 08:45
26532,0.3,03/10/2020 09:00
26533,0.25,03/10/2020 09:15
26534,0.2,03/10/2020 09:30
26535,0.15,03/10/2020 09:45
26536,0.1,03/10/2020 10:00
26537,0.075,03/10/2020 10:15
26538,0.05,03/10/2020 10:30
26539,0.025,03/10/2020 10:45
26540,0,03/10/2020 11:00
26541,0,03/10/2020 11:15
26542,0,03/10/2020 11:30
26543,0,03/10/2020 11:45
26544,0,03/10/2020 12:00
26545,0,03/10/2020 12:15
26546,0,03/10/2020 12:30
26547,0,03/10/2020 12:45
26548,0,03/10/2020 13:00
26549,0,03/10/2020 13:15
26550,0,03/10/2020 13:30
26551,0,03/10/2020 13:45
26552,0,03/10/2020 14:00
26553,0,03/10/2020 14:15
26554,0,03/10/2020 14:30
26555,0,03/10/2020 14:45
26556,0,03/10/2020 15:00
26557,0,03/10/2020 15:15
26558,0,03/10/2020 15:30
26559,0,03/10/2020 15:45
26560,0,03/10/2020 16:00
26561,0,03/10/2020 16:15
26562,0,03/10/2020 16:30
26563,0,03/10/2020 16:45
26564,0,03/10/2020 17:00
26565,0,03/10/2020 17:15
26566,0,03/10/2020 17:30
26567,0,03/10/2020 17:45
26568,0,03/10/2020 18:00
26569,0,03/10/2020 18:15
26570,0,03/10/2020 18:30
26571,0,03/10/2020 18:45
26572,0,03/10/2020 19:00
26573,0.05,03/10/2020 19:15
26574,0.1,03/10/2020 19:30
26575,0.15,03/10/2020 19:45
26576,0.2,03/10/2020 20:00
26577,0.175,03/10/2020 20:15
26578,0.15,03/10/2020 20:30
26579,0.125,03/10/2020 20:45
26580,0.1,03/10/2020 21:00
26581,0.15,03/10/2020 21:15
26582,0.2,03/10/2020 21:30
26583,0.25,03/10/2020 21:45
26584,0.3,03/10/2020 22:00
26585,0.3,03/10/2020 22:15
26586,0.3,03/10/2020 22:30
26587,0.3,03/10/2020 22:45
26588,0.3,03/10/2020 23:00
26589,0.225,03/10/2020 23:15
26590,0.15,03/10/2020 23:30
26591,0.075,03/10/2020 23:45
26592,0,04/10/2020 00:00
26593,0,04/10/2020 00:15
26594,0,04/10/2020 00:30
26595,0,04/10/2020 00:45
26596,0,04/10/2020 01:00
26597,0.1,04/10/2020 01:15
26598,0.2,04/10/2020 01:30
26599,0.3,04/10/2020 01:45
26600,0.4,04/10/2020 02:00
26601,0.3,04/10/2020 02:15
26602,0.2,04/10/2020 02:30
26603,0.1,04/10/2020 02:45
26604,0,04/10/2020 03:00
26605,0,04/10/2020 03:15
26606,0,04/10/2020 03:30
26607,0,04/10/2020 03:45
26608,0,04/10/2020 04:00
26609,0,04/10/2020 04:15
26610,0,04/10/2020 04:30
26611,0,04/10/2020 04:45
26612,0,04/10/2020 05:00
26613,0.1,04/10/2020 05:15
26614,0.2,04/10/2020 05:30
26615,0.3,04/10/2020 05:45
26616,0.4,04/10/2020 06:00
26617,0.35,04/10/2020 06:15
26618,0.3,04/10/2020 06:30
26619,0.25,04/10/2020 06:45
26620,0.2,04/10/2020 07:00
26621,0.15,04/10/2020 07:15
26622,0.1,04/10/2020 07:30
26623,0.05,04/10/2020 07:45
26624,0,04/10/2020 08:00
26625,0,04/10/2020 08:15
26626,0,04/10/2020 08:30
26627,0,04/10/2020 08:45
26628,0,04/10/2020 09:00
26629,0,04/10/2020 09:15
26630,0,04/10/2020 09:30
26631,0,04/10/2020 09:45
26632,0,04/10/2020 10:00
26633,0,04/10/2020 10:15
26634,0,04/10/2020 10:30
26635,0,04/10/2020 10:45
26636,0,04/10/2020 11:00
26637,0,04/10/2020 11:15
26638,0,04/10/2020 11:30
26639,0,04/10/2020 11:45
26640,0,04/10/2020 12:00
26641,0,04/10/2020 12:15
26642,0,04/10/2020 12:30
26643,0,04/10/2020 12:45
26644,0,04/10/2020 13:00
26645,0,04/10/2020 13:15
26646,0,04/10/2020 13:30
26647,0,04/10/2020 13:45
26648,0,04/10/2020 14:00
26649,0.075,04/10/2020 14:15
26650,0.15,04/10/2020 14:30
26651,0.225,04/10/2020 14:45
26652,0.3,04/10/2020 15:00
26653,0.25,04/10/2020 15:15
26654,0.2,04/10/2020 15:30
26655,0.15,04/10/2020 15:45
26656,0.1,04/10/2020 16:00
26657,0.075,04/10/2020 16:15
26658,0.05,04/10/2020 16:30
26659,0.025,04/10/2020 16:45
26660,0,04/10/2020 17:00
26661,0,04/10/2020 17:15
26662,0,04/10/2020 17:30
26663,0,04/10/2020 17:45
26664,0,04/10/2020 18:00
26665,0,04/10/2020 18:15
26666,0,04/10/2020 18:30
26667,0,04/10/2020 18:45
26668,0,04/10/2020 19:00
26669,0,04/10/2020 19:15
26670,0,04/10/2020 19:30
26671,0,04/10/2020 19:45
26672,0,04/10/2020 20:00
26673,0,04/10/2020 20:15
26674,0,04/10/2020 20:30
26675,0,04/10/2020 20:45
26676,0,04/10/2020 21:00
26677,0,04/10/2020 21:15
26678,0,04/10/2020 21:30
26679,0,04/10/2020 21:45
26680,0,04/10/2020 22:00
26681,0,04/10/2020 22:15
26682,0,04/10/2020 22:30
26683,0,04/10/2020 22:45
26684,0,04/10/2020 23:00
26685,0,04/10/2020 23:15
26686,0,04/10/2020 23:30
26687,0,04/10/2020 23:45
26688,0,05/10/2020 00:00
26689,0.025,05/10/2020 00:15
26690,0.05,05/10/2020 00:30
26691,0.075,05/10/2020 00:45
26692,0.1,05/10/2020 01:00
26693,0.275,05/10/2020 01:15
26694,0.45,05/10/2020 01:30
26695,0.625,05/10/2020 01:45
26696,0.8,05/10/2020 02:00
26697,0.725,05/10/2020 02:15
26698,0.65,05/10/2020 02:30
26699,0.575,05/10/2020 02:45
26700,0.5,05/10/2020 03:00
26701,0.525,05/10/2020 03:15
26702,0.55,05/10/2020 03:30
26703,0.575,05/10/2020 03:45
26704,0.6,05/10/2020 04:00
26705,0.8,05/10/2020 04:15
26706,1,05/10/2020 04:30
26707,1.2,05/10/2020 04:45
26708,1.4,05/10/2020 05:00
26709,1.25,05/10/2020 05:15
26710,1.1,05/10/2020 05:30
26711,0.95,05/10/2020 05:45
26712,0.8,05/10/2020 06:00
26713,0.6,05/10/2020 06:15
26714,0.4,05/10/2020 06:30
26715,0.2,05/10/2020 06:45
26716,0,05/10/2020 07:00
26717,0,05/10/2020 07:15
26718,0,05/10/2020 07:30
26719,0,05/10/2020 07:45
26720,0,05/10/2020 08:00
26721,0.075,05/10/2020 08:15
26722,0.15,05/10/2020 08:30
26723,0.225,05/10/2020 08:45
26724,0.3,05/10/2020 09:00
26725,0.225,05/10/2020 09:15
26726,0.15,05/10/2020 09:30
26727,0.075,05/10/2020 09:45
26728,0,05/10/2020 10:00
26729,0.025,05/10/2020 10:15
26730,0.05,05/10/2020 10:30
26731,0.075,05/10/2020 10:45
26732,0.1,05/10/2020 11:00
26733,0.125,05/10/2020 11:15
26734,0.15,05/10/2020 11:30
26735,0.175,05/10/2020 11:45
26736,0.2,05/10/2020 12:00
26737,0.25,05/10/2020 12:15
26738,0.3,05/10/2020 12:30
26739,0.35,05/10/2020 12:45
26740,0.4,05/10/2020 13:00
26741,0.3,05/10/2020 13:15
26742,0.2,05/10/2020 13:30
26743,0.1,05/10/2020 13:45
26744,0,05/10/2020 14:00
26745,0,05/10/2020 14:15
26746,0,05/10/2020 14:30
26747,0,05/10/2020 14:45
26748,0,05/10/2020 15:00
26749,0.1,05/10/2020 15:15
26750,0.2,05/10/2020 15:30
26751,0.3,05/10/2020 15:45
26752,0.4,05/10/2020 16:00
26753,0.3,05/10/2020 16:15
26754,0.2,05/10/2020 16:30
26755,0.1,05/10/2020 16:45
26756,0,05/10/2020 17:00
26757,0,05/10/2020 17:15
26758,0,05/10/2020 17:30
26759,0,05/10/2020 17:45
26760,0,05/10/2020 18:00
26761,0,05/10/2020 18:15
26762,0,05/10/2020 18:30
26763,0,05/10/2020 18:45
26764,0,05/10/2020 19:00
26765,0,05/10/2020 19:15
26766,0,05/10/2020 19:30
26767,0,05/10/2020 19:45
26768,0,05/10/2020 20:00
26769,0.15,05/10/2020 20:15
26770,0.3,05/10/2020 20:30
26771,0.45,05/10/2020 20:45
26772,0.6,05/10/2020 21:00
26773,0.625,05/10/2020 21:15
26774,0.65,05/10/2020 21:30
26775,0.675,05/10/2020 21:45
26776,0.7,05/10/2020 22:00
26777,0.775,05/10/2020 22:15
26778,0.85,05/10/2020 22:30
26779,0.925,05/10/2020 22:45
26780,1,05/10/2020 23:00
26781,0.95,05/10/2020 23:15
26782,0.9,05/10/2020 23:30
26783,0.85,05/10/2020 23:45
26784,0.8,06/10/2020 00:00
26785,0.6,06/10/2020 00:15
26786,0.4,06/10/2020 00:30
26787,0.2,06/10/2020 00:45
26788,0,06/10/2020 01:00
26789,0,06/10/2020 01:15
26790,0,06/10/2020 01:30
26791,0,06/10/2020 01:45
26792,0,06/10/2020 02:00
26793,0,06/10/2020 02:15
26794,0,06/10/2020 02:30
26795,0,06/10/2020 02:45
26796,0,06/10/2020 03:00
26797,0,06/10/2020 03:15
26798,0,06/10/2020 03:30
26799,0,06/10/2020 03:45
26800,0,06/10/2020 04:00
26801,0,06/10/2020 04:15
26802,0,06/10/2020 04:30
26803,0,06/10/2020 04:45
26804,0,06/10/2020 05:00
26805,0,06/10/2020 05:15
26806,0,06/10/2020 05:30
26807,0,06/10/2020 05:45
26808,0,06/10/2020 06:00
26809,0.125,06/10/2020 06:15
26810,0.25,06/10/2020 06:30
26811,0.375,06/10/2020 06:45
26812,0.5,06/10/2020 07:00
26813,0.4,06/10/2020 07:15
26814,0.3,06/10/2020 07:30
26815,0.2,06/10/2020 07:45
26816,0.1,06/10/2020 08:00
26817,0.075,06/10/2020 08:15
26818,0.05,06/10/2020 08:30
26819,0.025,06/10/2020 08:45
26820,0,06/10/2020 09:00
26821,0,06/10/2020 09:15
26822,0,06/10/2020 09:30
26823,0,06/10/2020 09:45
26824,0,06/10/2020 10:00
26825,0.025,06/10/2020 10:15
26826,0.05,06/10/2020 10:30
26827,0.075,06/10/2020 10:45
26828,0.1,06/10/2020 11:00
26829,0.1,06/10/2020 11:15
26830,0.1,06/10/2020 11:30
26831,0.1,06/10/2020 11:45
26832,0.1,06/10/2020 12:00
26833,0.125,06/10/2020 12:15
26834,0.15,06/10/2020 12:30
26835,0.175,06/10/2020 12:45
26836,0.2,06/10/2020 13:00
26837,0.175,06/10/2020 13:15
26838,0.15,06/10/2020 13:30
26839,0.125,06/10/2020 13:45
26840,0.1,06/10/2020 14:00
26841,0.125,06/10/2020 14:15
26842,0.15,06/10/2020 14:30
26843,0.175,06/10/2020 14:45
26844,0.2,06/10/2020 15:00
26845,0.15,06/10/2020 15:15
26846,0.1,06/10/2020 15:30
26847,0.05,06/10/2020 15:45
26848,0,06/10/2020 16:00
26849,0,06/10/2020 16:15
26850,0,06/10/2020 16:30
26851,0,06/10/2020 16:45
26852,0,06/10/2020 17:00
26853,0,06/10/2020 17:15
26854,0,06/10/2020 17:30
26855,0,06/10/2020 17:45
26856,0,06/10/2020 18:00
26857,0,06/10/2020 18:15
26858,0,06/10/2020 18:30
26859,0,06/10/2020 18:45
26860,0,06/10/2020 19:00
26861,0,06/10/2020 19:15
26862,0,06/10/2020 19:30
26863,0,06/10/2020 19:45
26864,0,06/10/2020 20:00
26865,0.05,06/10/2020 20:15
26866,0.1,06/10/2020 20:30
26867,0.15,06/10/2020 20:45
26868,0.2,06/10/2020 21:00
26869,0.2,06/10/2020 21:15
26870,0.2,06/10/2020 21:30
26871,0.2,06/10/2020 21:45
26872,0.2,06/10/2020 22:00
26873,0.2,06/10/2020 22:15
26874,0.2,06/10/2020 22:30
26875,0.2,06/10/2020 22:45
26876,0.2,06/10/2020 23:00
26877,0.175,06/10/2020 23:15
26878,0.15,06/10/2020 23:30
26879,0.125,06/10/2020 23:45
26880,0.1,07/10/2020 00:00
26881,0.1,07/10/2020 00:15
26882,0.1,07/10/2020 00:30
26883,0.1,07/10/2020 00:45
26884,0.1,07/10/2020 01:00
26885,0.075,07/10/2020 01:15
26886,0.05,07/10/2020 01:30
26887,0.025,07/10/2020 01:45
26888,0,07/10/2020 02:00
26889,0,07/10/2020 02:15
26890,0,07/10/2020 02:30
26891,0,07/10/2020 02:45
26892,0,07/10/2020 03:00
26893,0,07/10/2020 03:15
26894,0,07/10/2020 03:30
26895,0,07/10/2020 03:45
26896,0,07/10/2020 04:00
26897,0,07/10/2020 04:15
26898,0,07/10/2020 04:30
26899,0,07/10/2020 04:45
26900,0,07/10/2020 05:00
26901,0,07/10/2020 05:15
26902,0,07/10/2020 05:30
26903,0,07/10/2020 05:45
